nct_id,is_fda_regulated,is_section_801
NCT01040364,false,
NCT01038531,false,
NCT01038258,false,
NCT01037517,false,
NCT01035047,false,
NCT01034982,false,
NCT01034826,false,
NCT01031524,false,
NCT01030978,false,
NCT01030354,false,
NCT01029561,false,
NCT01028924,false,
NCT01028833,false,
NCT01027767,false,
NCT01023321,false,
NCT01022567,false,
NCT01021943,false,
NCT01021826,false,
NCT01021384,false,
NCT01020773,false,
NCT01019460,false,
NCT01019447,false,
NCT01017692,false,
NCT01016587,false,
NCT01015781,false,
NCT01015443,false,
NCT01014897,false,
NCT01014039,false,
NCT01013935,false,
NCT01008124,false,
NCT01008657,false,
NCT01007201,false,
NCT01005849,false,
NCT01005784,false,
NCT01005199,false,
NCT01004952,false,
NCT01002456,false,
NCT01002326,false,
NCT01002261,false,
NCT00999011,false,
NCT00998673,false,
NCT00997256,false,
NCT00997048,false,
NCT00996333,false,
NCT00995579,false,
NCT00995397,false,
NCT00994994,false,
NCT00994643,false,
NCT00993122,false,
NCT00992550,false,
NCT00991731,false,
NCT00991549,false,
NCT00989729,false,
NCT00989443,false,
NCT00984945,false,
NCT00984646,false,
NCT00983827,false,
NCT00982475,false,
NCT00982163,false,
NCT00981201,false,
NCT00978900,false,
NCT00978536,false,
NCT00978406,false,
NCT00978159,false,
NCT00976287,false,
NCT00975546,false,
NCT00974025,false,
NCT00973557,false,
NCT00973323,false,
NCT00973297,false,
NCT00972985,false,
NCT00972673,false,
NCT00971594,false,
NCT00962208,false,
NCT00971516,false,
NCT00966576,false,
NCT00966524,false,
NCT00965770,false,
NCT00965445,false,
NCT00964483,false,
NCT00962325,false,
NCT00962052,false,
NCT00960921,false,
NCT00960024,false,
NCT00959543,false,
NCT00958880,false,
NCT00958698,false,
NCT00957970,false,
NCT00957866,false,
NCT00956761,false,
NCT00954408,false,
NCT00949689,false,
NCT00949260,false,
NCT00948636,false,
NCT00948337,false,
NCT00948129,false,
NCT00946088,false,
NCT00945711,false,
NCT00944827,false,
NCT00942253,false,
NCT00941954,false,
NCT00940875,false,
NCT00940693,false,
NCT00939978,false,
NCT00937651,false,
NCT00936195,false,
NCT00935415,false,
NCT00934908,false,
NCT00934869,false,
NCT00933413,false,
NCT00933127,false,
NCT00931983,false,
NCT00931268,false,
NCT00929760,false,
NCT00930462,false,
NCT00930410,false,
NCT00930202,false,
NCT00929136,false,
NCT00928239,false,
NCT00928187,false,
NCT00927355,false,
NCT00927290,false,
NCT00926861,false,
NCT00926666,false,
NCT00926146,false,
NCT00925236,false,
NCT00924508,false,
NCT00923988,false,
NCT00923533,false,
NCT00922441,false,
NCT00922311,false,
NCT00919022,false,
NCT00918619,false,
NCT00918216,false,
NCT00918398,false,
NCT00917072,false,
NCT00916019,false,
NCT00914082,false,
NCT00913159,false,
NCT00911755,false,
NCT00911599,false,
NCT00908505,false,
NCT00908427,false,
NCT00906919,false,
NCT00905151,false,
NCT00905008,false,
NCT00905502,false,
NCT00904358,false,
NCT00903864,false,
NCT00903032,false,
NCT00902759,false,
NCT00901485,false,
NCT00899093,false,
NCT00898183,false,
NCT00897754,false,
NCT00897091,false,
NCT00892229,false,
NCT00892619,false,
NCT00891748,false,
NCT00890708,false,
NCT00890253,false,
NCT00888641,false,
NCT00887718,false,
NCT00887328,false,
NCT00886275,false,
NCT00885521,false,
NCT00884780,false,
NCT00883948,false,
NCT00883818,false,
NCT00881725,false,
NCT00880906,false,
NCT00879892,false,
NCT00878137,false,
NCT00877786,false,
NCT00877630,false,
NCT00876590,false,
NCT00876538,false,
NCT00874653,false,
NCT00874640,false,
NCT00874068,false,
NCT00870727,false,
NCT00869466,false,
NCT00868218,false,
NCT00867828,false,
NCT00864539,false,
NCT00862394,false,
NCT00860717,false,
NCT00860444,false,
NCT00859599,false,
NCT00859300,false,
NCT00859274,false,
NCT00857779,false,
NCT00856739,false,
NCT00856518,false,
NCT00855907,false,
NCT00855660,false,
NCT00852891,false,
NCT00847600,false,
NCT00846274,false,
NCT00846079,false,
NCT00845754,false,
NCT00845325,false,
NCT00844688,false,
NCT00843427,false,
NCT00843258,false,
NCT00841295,false,
NCT00840905,false,
NCT00840385,false,
NCT00840242,false,
NCT00837395,false,
NCT00837200,false,
NCT00836238,false,
NCT00835822,false,
NCT00834457,false,
NCT00832988,false,
NCT00832910,false,
NCT00832312,false,
NCT00832169,false,
NCT00831909,false,
NCT00830856,false,
NCT00830323,false,
NCT00830232,false,
NCT00827853,false,
NCT00826774,false,
NCT00826371,false,
NCT00825097,false,
NCT00823927,false,
NCT00823381,false,
NCT00821197,false,
NCT00820482,false,
NCT00819676,false,
NCT00819312,false,
NCT00818909,false,
NCT00817687,false,
NCT00817427,false,
NCT00817102,false,
NCT00816647,false,
NCT00816114,false,
NCT00814554,false,
NCT00814177,false,
NCT00814151,false,
NCT00812578,false,
NCT00811135,false,
NCT00807742,false,
NCT00805077,false,
NCT00803660,false,
NCT00803114,false,
NCT00802620,false,
NCT00801502,false,
NCT00800527,false,
NCT00799786,false,
NCT00799695,false,
NCT00798148,false,
NCT00795496,false,
NCT00794326,false,
NCT00792519,false,
NCT00792415,false,
NCT00788944,false,
NCT00787995,false,
NCT00787293,false,
NCT00786851,false,
NCT00786175,false,
NCT00785889,false,
NCT00784901,false,
NCT00784446,false,
NCT00783900,false,
NCT00783185,false,
NCT00783055,false,
NCT00780845,false,
NCT00779337,false,
NCT00778960,false,
NCT00778934,false,
NCT00778739,false,
NCT00776568,false,
NCT00776490,false,
NCT00774137,false,
NCT00773942,false,
NCT00771940,false,
NCT00771901,false,
NCT00771355,false,
NCT00769730,false,
NCT00769327,false,
NCT00768014,false,
NCT00764140,false,
NCT00762333,false,
NCT00757133,false,
NCT00756483,false,
NCT00753597,false,
NCT00749970,false,
NCT00748930,false,
NCT00748007,false,
NCT00747864,false,
NCT00747513,false,
NCT00744055,false,
NCT00743678,false,
NCT00740649,false,
NCT00740077,false,
NCT00739752,false,
NCT00739414,false,
NCT00738205,false,
NCT00736580,false,
NCT00736515,false,
NCT00728377,false,
NCT00731172,false,
NCT00730704,false,
NCT00729976,false,
NCT00728884,false,
NCT00727402,false,
NCT00726791,false,
NCT00724191,false,
NCT00724165,false,
NCT00722631,false,
NCT00721929,false,
NCT00721552,false,
NCT00719719,false,
NCT00718536,false,
NCT00717353,false,
NCT00716261,false,
NCT00715195,false,
NCT00714038,false,
NCT00713817,false,
NCT00713583,false,
NCT00713557,false,
NCT00710671,false,
NCT00710112,false,
NCT00710073,false,
NCT00709891,false,
NCT00708851,false,
NCT00708656,false,
NCT00705978,false,
NCT00701571,false,
NCT00703898,false,
NCT00703196,false,
NCT00703144,false,
NCT00702429,false,
NCT00702117,false,
NCT00700700,false,
NCT00699829,false,
NCT00699712,false,
NCT00696033,false,
NCT00695084,false,
NCT00692315,false,
NCT00690079,false,
NCT00689546,false,
NCT00689377,false,
NCT00684580,false,
NCT00684424,false,
NCT00681135,false,
NCT00680524,false,
NCT00680394,false,
NCT00680355,false,
NCT00677937,false,
NCT00677690,false,
NCT00677677,false,
NCT00677651,false,
NCT00675415,false,
NCT00675402,false,
NCT00674011,false,
NCT00672893,false,
NCT00672217,false,
NCT00671736,false,
NCT00670579,false,
NCT00669097,false,
NCT00668668,false,
NCT00668408,false,
NCT00663273,false,
NCT00662974,false,
NCT00661388,false,
NCT00660790,false,
NCT00657878,false,
NCT00655772,false,
NCT00655512,false,
NCT00653796,false,
NCT00651274,false,
NCT00651248,false,
NCT00646464,false,
NCT00646438,false,
NCT00646217,false,
NCT00644930,false,
NCT00644813,false,
NCT00644540,false,
NCT00644319,false,
NCT00641251,false,
NCT00638950,false,
NCT00635960,false,
NCT00633139,false,
NCT00630617,false,
NCT00627536,false,
NCT00625066,false,
NCT00625053,false,
NCT00624429,false,
NCT00622557,false,
NCT00622050,false,
NCT00620724,false,
NCT00620269,false,
NCT00619918,false,
NCT00619580,false,
NCT00612404,false,
NCT00611702,false,
NCT00610181,false,
NCT00608010,false,
NCT00607152,false,
NCT00606307,false,
NCT00606190,false,
NCT00605436,false,
NCT00604903,false,
NCT00602940,false,
NCT00602524,false,
NCT00602342,false,
NCT00599560,false,
NCT00598377,false,
NCT00598364,false,
NCT00598065,false,
NCT00598052,false,
NCT00597974,false,
NCT00597480,false,
NCT00596882,false,
NCT00596414,false,
NCT00594347,false,
NCT00593034,false,
NCT00592592,false,
NCT00590200,false,
NCT00589836,false,
NCT00588120,false,
NCT00585520,false,
NCT00585494,false,
NCT00579917,false,
NCT00579449,false,
NCT00576914,false,
NCT00575809,false,
NCT00574145,false,
NCT00573586,false,
NCT00573248,false,
NCT00568048,false,
NCT00567151,false,
NCT00566033,false,
NCT00565695,false,
NCT00565149,false,
NCT00564837,false,
NCT00563836,false,
NCT00562822,false,
NCT00562770,false,
NCT00562393,false,
NCT00559572,false,
NCT00557895,false,
NCT00553774,false,
NCT00552526,false,
NCT00551941,false,
NCT00550485,false,
NCT00549367,false,
NCT00547742,false,
NCT00547040,false,
NCT00546767,false,
NCT00546234,false,
NCT00544011,false,
NCT00542672,false,
NCT00540319,false,
NCT00539227,false,
NCT00538447,false,
NCT00532337,false,
NCT00531141,false,
NCT00529893,false,
NCT00528060,false,
NCT00527007,false,
NCT00526201,false,
NCT00525460,false,
NCT00521352,false,
NCT00520377,false,
NCT00520312,false,
NCT00519493,false,
NCT00518440,false,
NCT00516191,false,
NCT00515645,false,
NCT00514384,false,
NCT00511056,false,
NCT00510666,false,
NCT00508339,false,
NCT00503919,false,
NCT00503633,false,
NCT00502619,false,
NCT00501475,false,
NCT00500708,false,
NCT00500162,false,
NCT00499824,false,
NCT00494572,false,
NCT00493038,false,
NCT00492843,false,
NCT00492453,false,
NCT00492310,false,
NCT00490490,false,
NCT00489814,false,
NCT00489515,false,
NCT00485420,false,
NCT00484016,false,
NCT00483210,false,
NCT00482768,false,
NCT00482209,false,
NCT00479336,false,
NCT00474942,false,
NCT00469495,false,
NCT00469131,false,
NCT00464373,false,
NCT00459589,false,
NCT00464009,false,
NCT00461266,false,
NCT00460057,false,
NCT00457587,false,
NCT00457431,false,
NCT00454233,false,
NCT00454207,false,
NCT00450073,false,
NCT00447473,false,
NCT00447343,false,
NCT00446524,false,
NCT00443027,false,
NCT00440869,false,
NCT00440583,false,
NCT00439153,false,
NCT00435630,false,
NCT00435422,false,
NCT00428831,false,
NCT00428233,false,
NCT00427700,false,
NCT00425893,false,
NCT00425451,false,
NCT00422838,false,
NCT00422474,false,
NCT00418847,false,
NCT00414531,false,
NCT00411606,false,
NCT00408148,false,
NCT00406094,false,
NCT00405886,false,
NCT00404950,false,
NCT00403260,false,
NCT00402831,false,
NCT00401076,false,
NCT00399516,false,
NCT00398359,false,
NCT00396019,false,
NCT00394784,false,
NCT00392951,false,
NCT00391911,false,
NCT00386880,false,
NCT00385866,false,
NCT00385541,false,
NCT00383084,false,
NCT00383461,false,
NCT00379223,false,
NCT00379015,false,
NCT00370123,false,
NCT00366028,false,
NCT00365469,false,
NCT00363922,false,
NCT00361114,false,
NCT00361062,false,
NCT00358111,false,
NCT00354003,false,
NCT00350805,false,
NCT00350571,false,
NCT00350545,false,
NCT00349570,false,
NCT00348088,false,
NCT00347464,false,
NCT00345475,false,
NCT00344864,false,
NCT00343226,false,
NCT00342706,false,
NCT00341627,false,
NCT00341341,false,
NCT00341250,false,
NCT00341016,false,
NCT00340756,false,
NCT00339963,false,
NCT00339742,false,
NCT00338897,false,
NCT00338676,false,
NCT00333762,false,
NCT00332306,false,
NCT00331890,false,
NCT00330044,false,
NCT00306709,false,
NCT00323128,false,
NCT00320034,false,
NCT00316472,false,
NCT00312624,false,
NCT00312806,false,
NCT00305539,false,
NCT00305461,false,
NCT00305123,false,
NCT00304408,false,
NCT00303303,false,
NCT00302328,false,
NCT00301652,false,
NCT00299624,false,
NCT00293124,false,
NCT00292903,false,
NCT00289120,false,
NCT00288847,false,
NCT00288223,false,
NCT00287196,false,
NCT00286273,false,
NCT00286195,false,
NCT00283699,false,
NCT00277901,false,
NCT00277186,false,
NCT00275691,false,
NCT00275561,false,
NCT00274807,false,
NCT00274742,false,
NCT00273520,false,
NCT00272883,false,
NCT00271206,false,
NCT00270998,false,
NCT00269646,false,
NCT00269425,false,
NCT00266136,false,
NCT00262587,false,
NCT00258011,false,
NCT00256906,false,
NCT00256724,false,
NCT00247312,false,
NCT00246831,false,
NCT00246740,false,
NCT00246051,false,
NCT00243607,false,
NCT00243529,false,
NCT00243243,false,
NCT00242515,false,
NCT00241176,false,
NCT00231127,false,
NCT00228696,false,
NCT00224185,false,
NCT00223366,false,
NCT00223249,false,
NCT00218972,false,
NCT00218556,false,
NCT00212771,false,
NCT00210327,false,
NCT00208663,false,
NCT00208260,false,
NCT00201396,false,
NCT00201370,false,
NCT00198120,false,
NCT00198003,false,
NCT00194571,false,
NCT00194545,false,
NCT00193895,false,
NCT00186758,false,
NCT00187304,false,
NCT00184379,false,
NCT00180245,false,
NCT00172263,false,
NCT00164515,false,
NCT00160784,false,
NCT00159601,false,
NCT00159523,false,
NCT00150722,false,
NCT00149344,false,
NCT00149123,false,
NCT00143637,false,
NCT00142688,false,
NCT00141947,false,
NCT00138931,false,
NCT00136266,false,
NCT00134160,false,
NCT00130546,false,
NCT00129389,false,
NCT00126750,false,
NCT00118820,false,
NCT00118391,false,
NCT00117546,false,
NCT00116350,false,
NCT00109018,false,
NCT00108680,false,
NCT00108602,false,
NCT00107588,false,
NCT00091988,false,
NCT00085657,false,
NCT00085176,false,
NCT00076258,false,
NCT00074516,false,
NCT00074087,false,
NCT00069654,false,
NCT00061698,false,
NCT00056602,false,
NCT00055003,false,
NCT00053625,false,
NCT00031668,false,
NCT00021840,false,
NCT00010101,false,
NCT00005809,false,
NCT00005152,false,
NCT00001880,false,
NCT00001856,false,
NCT00001373,false,
NCT00001219,false,
NCT00000258,false,
NCT03006445,false,
NCT03005119,false,
NCT03004885,false,
NCT03003403,false,
NCT03002363,false,
NCT03001401,false,
NCT03000192,false,
NCT03000049,false,
NCT02998827,false,
NCT02998216,false,
NCT02997137,false,
NCT02996955,false,
NCT02994615,false,
NCT02993757,false,
NCT02993718,false,
NCT02991209,false,
NCT02990780,false,
NCT02909517,false,
NCT02989753,false,
NCT02989649,false,
NCT02987751,false,
NCT02987647,false,
NCT02986958,false,
NCT02986802,false,
NCT02986321,false,
NCT02985567,false,
NCT02982811,false,
NCT02982616,false,
NCT02982122,false,
NCT02980913,false,
NCT02979626,false,
NCT02979379,false,
NCT02978209,false,
NCT02977988,false,
NCT02977520,false,
NCT02976961,false,
NCT02976870,false,
NCT02976844,false,
NCT02974920,false,
NCT02973763,false,
NCT02973334,false,
NCT02972164,false,
NCT02971995,false,
NCT02971670,false,
NCT02971657,false,
NCT02971553,false,
NCT02971267,false,
NCT02970695,false,
NCT02968927,false,
NCT02968771,false,
NCT02967653,false,
NCT02963636,false,
NCT02962596,false,
NCT02960711,false,
NCT02961413,false,
NCT02959697,false,
NCT02958462,false,
NCT02957357,false,
NCT02957032,false,
NCT02956902,false,
NCT02956512,false,
NCT02955407,false,
NCT02953522,false,
NCT02953795,false,
NCT02952326,false,
NCT02951858,false,
NCT02951013,false,
NCT02949908,false,
NCT02948764,false,
NCT02947477,false,
NCT02946983,false,
NCT02944552,false,
NCT02944162,false,
NCT02943837,false,
NCT02943265,false,
NCT02942927,false,
NCT02942745,false,
NCT02942693,false,
NCT02939794,false,
NCT02831790,false,
NCT02939417,false,
NCT02939144,false,
NCT02938364,false,
NCT02938208,false,
NCT02936336,false,
NCT02936076,false,
NCT02933645,false,
NCT02932384,false,
NCT02930239,false,
NCT02929745,false,
NCT02929355,false,
NCT02929290,false,
NCT02929264,false,
NCT02929121,false,
NCT02928536,false,
NCT02927626,false,
NCT02919956,false,
NCT02918734,false,
NCT02918409,false,
NCT02918253,false,
NCT02916147,false,
NCT02915289,false,
NCT02914431,false,
NCT02914080,false,
NCT02914015,false,
NCT02913937,false,
NCT02913118,false,
NCT02911857,false,
NCT02909049,false,
NCT02907164,false,
NCT02907866,false,
NCT02907736,false,
NCT02907528,false,
NCT02906800,false,
NCT02906345,false,
NCT02906033,false,
NCT02904824,false,
NCT02904408,false,
NCT02904148,false,
NCT02903641,false,
NCT02899923,false,
NCT02897882,false,
NCT02897466,false,
NCT02895217,false,
NCT02895737,false,
NCT02893839,false,
NCT02893358,false,
NCT02892890,false,
NCT02732795,false,
NCT02890550,false,
NCT02890056,false,
NCT02889926,false,
NCT02888912,false,
NCT02888730,false,
NCT02887443,false,
NCT02885909,false,
NCT02885753,false,
NCT02884713,false,
NCT02884245,false,
NCT02883595,false,
NCT02883517,false,
NCT02881892,false,
NCT02880865,false,
NCT02880449,false,
NCT02880137,false,
NCT02880059,false,
NCT02879513,false,
NCT02874898,false,
NCT02873871,false,
NCT02873767,false,
NCT02873026,false,
NCT02871934,false,
NCT02871869,false,
NCT02871531,false,
NCT02871141,false,
NCT02870686,false,
NCT02870608,false,
NCT02870114,false,
NCT02869997,false,
NCT02866578,false,
NCT02865720,false,
NCT02864810,false,
NCT02864030,false,
NCT02861196,false,
NCT02858544,false,
NCT02858479,false,
NCT02857829,false,
NCT02857699,false,
NCT02856529,false,
NCT02855424,false,
NCT02856451,false,
NCT02854657,false,
NCT02853266,false,
NCT02852733,false,
NCT02852603,false,
NCT02852486,false,
NCT02851940,false,
NCT02851810,false,
NCT02850822,false,
NCT02848391,false,
NCT02848105,false,
NCT02847767,false,
NCT02846038,false,
NCT02845778,false,
NCT02845466,false,
NCT02844491,false,
NCT02844127,false,
NCT02841969,false,
NCT02840643,false,
NCT02838511,false,
NCT02838303,false,
NCT02838030,false,
NCT02836223,false,
NCT02835248,false,
NCT02835014,false,
NCT02834884,false,
NCT02834806,false,
NCT02834676,false,
NCT02833948,false,
NCT02833116,false,
NCT02832635,false,
NCT02832466,false,
NCT02830763,false,
NCT02828553,false,
NCT02826798,false,
NCT02824510,false,
NCT02823639,false,
NCT02822027,false,
NCT02820857,false,
NCT02820506,false,
NCT02819115,false,
NCT02818790,false,
NCT02818699,false,
NCT02818400,false,
NCT02816411,false,
NCT02814253,false,
NCT02814045,false,
NCT02811913,false,
NCT02810353,false,
NCT02810041,false,
NCT02808910,false,
NCT02808169,false,
NCT02808663,false,
NCT02808637,false,
NCT02808624,false,
NCT02808559,false,
NCT02808286,false,
NCT02808039,false,
NCT02805972,false,
NCT02804100,false,
NCT02803281,false,
NCT02802813,false,
NCT02801695,false,
NCT02800772,false,
NCT02799563,false,
NCT02798770,false,
NCT02797483,false,
NCT02795624,false,
NCT02795442,false,
NCT02794714,false,
NCT02794402,false,
NCT02794116,false,
NCT02793570,false,
NCT02793362,false,
NCT02792465,false,
NCT02792335,false,
NCT02790372,false,
NCT02789163,false,
NCT02783586,false,
NCT02780973,false,
NCT02780635,false,
NCT02781168,false,
NCT02780076,false,
NCT02779933,false,
NCT02779543,false,
NCT02779400,false,
NCT02778191,false,
NCT02777008,false,
NCT02776995,false,
NCT02776449,false,
NCT02775318,false,
NCT02774928,false,
NCT02774863,false,
NCT02773654,false,
NCT02773225,false,
NCT02772861,false,
NCT02772328,false,
NCT02772263,false,
NCT02771652,false,
NCT02771184,false,
NCT02771106,false,
NCT02770885,false,
NCT02770677,false,
